Name,Impact_factor,Journal,PDF,Url,Date_published,Date_added,Title
2020-MetaviralSPAdes - assembly of viruses from metagenomic data_Antipov_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2020-MetaviralSPAdes%20-%20assembly%20of%20viruses%20from%20metagenomic%20data_Antipov_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article/doi/10.1093/bioinformatics/btaa490/5837667,2020-01-01,2020-06-29,MetaviralSPAdes: assembly of viruses from metagenomic data
2017-From complex gut communities to minimal microbiomes via cultivation_Clavel_Current Opinion in Microbiology,8.1,Current Opinion in Microbiology,http://jinlong.local:8668/zotero_papers/2017-From%20complex%20gut%20communities%20to%20minimal%20microbiomes%20via%20cultivation_Clavel_Current%20Opinion%20in%20Microbiology.pdf,http://www.sciencedirect.com/science/article/pii/S1369527417300085,2017-08-01,2020-06-29,From complex gut communities to minimal microbiomes via cultivation
2020-Pavian - interactive analysis of metagenomics data for microbiome studies and pathogen identification_Breitwieser_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2020-Pavian%20-%20interactive%20analysis%20of%20metagenomics%20data%20for%20microbiome%20studies%20and%20pathogen%20identification_Breitwieser_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article/36/4/1303/5573755,2020-02-15,2020-06-29,Pavian: interactive analysis of metagenomics data for microbiome studies and pathogen identification
2018-MULTIVARIATE ANALYSIS TO IDENTIFY POTENTIAL BIOMARKERS FOR PROGNOSIS AND TREATMENT RESISTANCE IN HEAD AND NECK CANCER PATIENTS_Wicker_Theses and Dissertations--Toxicology and Cancer Biology,,Theses and Dissertations--Toxicology and Cancer Biology,http://jinlong.local:8668/zotero_papers/2018-MULTIVARIATE%20ANALYSIS%20TO%20IDENTIFY%20POTENTIAL%20BIOMARKERS%20FOR%20PROGNOSIS%20AND%20TREATMENT%20RESISTANCE%20IN%20HEAD%20AND%20NECK%20CANCER%20PATIENTS_Wicker_Theses%20and%20Dissertations--Toxicology%20and%20Cancer%20Biology.pdf,https://uknowledge.uky.edu/toxicology_etds/19,2018-01-01,2020-06-29,MULTIVARIATE ANALYSIS TO IDENTIFY POTENTIAL BIOMARKERS FOR PROGNOSIS AND TREATMENT RESISTANCE IN HEAD AND NECK CANCER PATIENTS
2018-Gut-microbiota-on-a-chip - an enabling field for physiological research_Trujillo-de Santiago_Microphysiological Systems,,Microphysiological Systems,http://jinlong.local:8668/zotero_papers/2018-Gut-microbiota-on-a-chip%20-%20an%20enabling%20field%20for%20physiological%20research_Trujillo-de%20Santiago_Microphysiological%20Systems.pdf,http://mps.amegroups.com/article/view/4777,2018-10-16,2020-06-29,Gut-microbiota-on-a-chip: an enabling field for physiological research
2019-Investigation of Microbiota in Health and Disease of Poultry_Adhikari_Theses and Dissertations,,Theses and Dissertations,http://jinlong.local:8668/zotero_papers/2019-Investigation%20of%20Microbiota%20in%20Health%20and%20Disease%20of%20Poultry_Adhikari_Theses%20and%20Dissertations.pdf,https://scholarworks.uark.edu/etd/3371,2019-08-01,2020-06-29,Investigation of Microbiota in Health and Disease of Poultry
2016-An investigation into blood microbiota and its potential association with Bacterial Chondronecrosis with Osteomyelitis (BCO) in Broilers_Mandal_Scientific Reports,4.0,Scientific Reports,http://jinlong.local:8668/zotero_papers/2016-An%20investigation%20into%20blood%20microbiota%20and%20its%20potential%20association%20with%20Bacterial%20Chondronecrosis%20with%20Osteomyelitis%20%28BCO%29%20in%20Broilers_Mandal_Scientific%20Reports.pdf,https://www.nature.com/articles/srep25882,2016-05-13,2020-06-29,An investigation into blood microbiota and its potential association with Bacterial Chondronecrosis with Osteomyelitis (BCO) in Broilers
2020-16S rRNA gene sequencing reveals an altered composition of the gut microbiota in chickens infected with a nephropathogenic infectious bronchitis virus_Xu_Scientific Reports,4.0,Scientific Reports,http://jinlong.local:8668/zotero_papers/2020-16S%20rRNA%20gene%20sequencing%20reveals%20an%20altered%20composition%20of%20the%20gut%20microbiota%20in%20chickens%20infected%20with%20a%20nephropathogenic%20infectious%20bronchitis%20virus_Xu_Scientific%20Reports.pdf,https://www.nature.com/articles/s41598-020-60564-8,2020-02-26,2020-06-29,16S rRNA gene sequencing reveals an altered composition of the gut microbiota in chickens infected with a nephropathogenic infectious bronchitis virus
2013-Processing-Independent CRISPR RNAs Limit Natural Transformation in Neisseria meningitidis_Zhang_Molecular Cell,15.6,Molecular Cell,http://jinlong.local:8668/zotero_papers/2013-Processing-Independent%20CRISPR%20RNAs%20Limit%20Natural%20Transformation%20in%20Neisseria%20meningitidis_Zhang_Molecular%20Cell.pdf,https://www.cell.com/molecular-cell/abstract/S1097-2765(13)00364-X,2013-05-23,2020-06-29,Processing-Independent CRISPR RNAs Limit Natural Transformation in Neisseria meningitidis
2020-High-Resolution Longitudinal Dynamics of the Cystic Fibrosis Sputum Microbiome and Metabolome through Antibiotic Therapy_Raghuvanshi_mSystems,6.6,mSystems,http://jinlong.local:8668/zotero_papers/2020-High-Resolution%20Longitudinal%20Dynamics%20of%20the%20Cystic%20Fibrosis%20Sputum%20Microbiome%20and%20Metabolome%20through%20Antibiotic%20Therapy_Raghuvanshi_mSystems.pdf,https://msystems.asm.org/content/5/3/e00292-20,2020-06-30,2020-06-30,High-Resolution Longitudinal Dynamics of the Cystic Fibrosis Sputum Microbiome and Metabolome through Antibiotic Therapy
2018-CRISPRminer is a knowledge base for exploring CRISPR-Cas systems in microbe and phage interactions_Zhang_Communications Biology,4.2,Communications Biology,http://jinlong.local:8668/zotero_papers/2018-CRISPRminer%20is%20a%20knowledge%20base%20for%20exploring%20CRISPR-Cas%20systems%20in%20microbe%20and%20phage%20interactions_Zhang_Communications%20Biology.pdf,https://www.nature.com/articles/s42003-018-0184-6/,2018-10-31,2020-06-30,CRISPRminer is a knowledge base for exploring CRISPR-Cas systems in microbe and phage interactions
2015-limma powers differential expression analyses for RNA-sequencing and microarray studies_Ritchie_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2015-limma%20powers%20differential%20expression%20analyses%20for%20RNA-sequencing%20and%20microarray%20studies_Ritchie_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/43/7/e47/2414268,2015-04-20,2020-06-30,limma powers differential expression analyses for RNA-sequencing and microarray studies
2019-MOGSA - Integrative Single Sample Gene-set Analysis of Multiple Omics Data_Meng_Molecular & Cellular Proteomics,4.9,Molecular & Cellular Proteomics,http://jinlong.local:8668/zotero_papers/2019-MOGSA%20-%20Integrative%20Single%20Sample%20Gene-set%20Analysis%20of%20Multiple%20Omics%20Data_Meng_Molecular%20%26%20Cellular%20Proteomics.pdf,https://www.mcponline.org/content/18/8_suppl_1/S153,2019-08-09,2020-06-30,MOGSA: Integrative Single Sample Gene-set Analysis of Multiple Omics Data
2013-Count-based differential expression analysis of RNA sequencing data using R and Bioconductor_Anders_Nature Protocols,10.4,Nature Protocols,http://jinlong.local:8668/zotero_papers/2013-Count-based%20differential%20expression%20analysis%20of%20RNA%20sequencing%20data%20using%20R%20and%20Bioconductor_Anders_Nature%20Protocols.pdf,https://www.nature.com/articles/nprot.2013.099,2013-09-01,2020-06-30,Count-based differential expression analysis of RNA sequencing data using R and Bioconductor
2020-Negative binomial additive model for RNA-Seq data analysis_Ren_BMC Bioinformatics,3.2,BMC Bioinformatics,http://jinlong.local:8668/zotero_papers/2020-Negative%20binomial%20additive%20model%20for%20RNA-Seq%20data%20analysis_Ren_BMC%20Bioinformatics.pdf,https://doi.org/10.1186/s12859-020-3506-x,2020-05-01,2020-06-30,Negative binomial additive model for RNA-Seq data analysis
2012-Differential expression analysis of multifactor RNA-Seq experiments with respect to biological variation_McCarthy_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2012-Differential%20expression%20analysis%20of%20multifactor%20RNA-Seq%20experiments%20with%20respect%20to%20biological%20variation_McCarthy_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/40/10/4288/2411520,2012-05-01,2020-06-30,Differential expression analysis of multifactor RNA-Seq experiments with respect to biological variation
2020-Structural cells are key regulators of organ-specific immune responses_Krausgruber_Nature,42.8,Nature,http://jinlong.local:8668/zotero_papers/2020-Structural%20cells%20are%20key%20regulators%20of%20organ-specific%20immune%20responses_Krausgruber_Nature.pdf,https://www.nature.com/articles/s41586-020-2424-4,2020-07-01,2020-07-02,Structural cells are key regulators of organ-specific immune responses
2018-Pseudomonas aeruginosa defends against phages through type IV pilus glycosylation_Harvey_Nature Microbiology,15.5,Nature Microbiology,http://jinlong.local:8668/zotero_papers/2018-Pseudomonas%20aeruginosa%20defends%20against%20phages%20through%20type%20IV%20pilus%20glycosylation_Harvey_Nature%20Microbiology.pdf,http://www.nature.com/articles/s41564-017-0061-y,2018-01-01,2020-07-02,Pseudomonas aeruginosa defends against phages through type IV pilus glycosylation
2019-Text Mining Applications_Rodriguez-Esteban_Elsevier,,Encyclopedia of Bioinformatics and Computational Biology,http://jinlong.local:8668/zotero_papers/2019-Text%20Mining%20Applications_Rodriguez-Esteban_Elsevier.pdf,https://linkinghub.elsevier.com/retrieve/pii/B9780128096338123726,2019-01-01,2020-07-02,Text Mining Applications
2018-Identifying viruses from metagenomic data by deep learning_Ren_arXiv1806.07810 [q-bio],,arXiv:1806.07810 [q-bio],http://jinlong.local:8668/zotero_papers/2018-Identifying%20viruses%20from%20metagenomic%20data%20by%20deep%20learning_Ren_arXiv1806.07810%20%5Bq-bio%5D.pdf,http://arxiv.org/abs/1806.07810,2018-06-20,2020-07-02,Identifying viruses from metagenomic data by deep learning
2017-Host Genetic Control of the Oral Microbiome in Health and Disease_Gomez_Cell Host & Microbe,15.9,Cell Host & Microbe,http://jinlong.local:8668/zotero_papers/2017-Host%20Genetic%20Control%20of%20the%20Oral%20Microbiome%20in%20Health%20and%20Disease_Gomez_Cell%20Host%20%26%20Microbe.pdf,http://www.sciencedirect.com/science/article/pii/S1931312817303463,2017-09-13,2020-07-02,Host Genetic Control of the Oral Microbiome in Health and Disease
"2019-Deep metagenomics examines the oral microbiome during dental caries, revealing novel taxa and co-occurrences with host molecules_Baker_bioRxiv",,bioRxiv,http://jinlong.local:8668/zotero_papers/2019-Deep%20metagenomics%20examines%20the%20oral%20microbiome%20during%20dental%20caries%2C%20revealing%20novel%20taxa%20and%20co-occurrences%20with%20host%20molecules_Baker_bioRxiv.pdf,https://www.biorxiv.org/content/10.1101/804443v2,2019-10-16,2020-07-02,"Deep metagenomics examines the oral microbiome during dental caries, revealing novel taxa and co-occurrences with host molecules"
2019-BioNetStat - A Tool for Biological Networks Differential Analysis_Jardim_Frontiers in Genetics,3.3,Frontiers in Genetics,http://jinlong.local:8668/zotero_papers/2019-BioNetStat%20-%20A%20Tool%20for%20Biological%20Networks%20Differential%20Analysis_Jardim_Frontiers%20in%20Genetics.pdf,https://www.frontiersin.org/articles/10.3389/fgene.2019.00594/full,2019-01-01,2020-07-02,BioNetStat: A Tool for Biological Networks Differential Analysis
2016-Differential network analysis from cross-platform gene expression data_Zhang_Scientific Reports,4.0,Scientific Reports,http://jinlong.local:8668/zotero_papers/2016-Differential%20network%20analysis%20from%20cross-platform%20gene%20expression%20data_Zhang_Scientific%20Reports.pdf,https://www.nature.com/articles/srep34112,2016-09-28,2020-07-02,Differential network analysis from cross-platform gene expression data
2019-Integrating gene regulatory pathways into differential network analysis of gene expression data_Grimes_Scientific Reports,4.0,Scientific Reports,http://jinlong.local:8668/zotero_papers/2019-Integrating%20gene%20regulatory%20pathways%20into%20differential%20network%20analysis%20of%20gene%20expression%20data_Grimes_Scientific%20Reports.pdf,https://www.nature.com/articles/s41598-019-41918-3,2019-04-02,2020-07-02,Integrating gene regulatory pathways into differential network analysis of gene expression data
2017-Quantifying critical states of complex diseases using single-sample dynamic network biomarkers_Liu_PLOS Computational Biology,4.7,PLOS Computational Biology,http://jinlong.local:8668/zotero_papers/2017-Quantifying%20critical%20states%20of%20complex%20diseases%20using%20single-sample%20dynamic%20network%20biomarkers_Liu_PLOS%20Computational%20Biology.pdf,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005633,2017-07-05,2020-07-02,Quantifying critical states of complex diseases using single-sample dynamic network biomarkers
2020-Causal network perturbations for instance-specific analysis of single cell and disease samples_Buschur_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2020-Causal%20network%20perturbations%20for%20instance-specific%20analysis%20of%20single%20cell%20and%20disease%20samples_Buschur_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article/36/8/2515/5686385,2020-04-15,2020-07-02,Causal network perturbations for instance-specific analysis of single cell and disease samples
2014-Determination and Inference of Eukaryotic Transcription Factor Sequence Specificity_Weirauch_Cell,38.6,Cell,http://jinlong.local:8668/zotero_papers/2014-Determination%20and%20Inference%20of%20Eukaryotic%20Transcription%20Factor%20Sequence%20Specificity_Weirauch_Cell.pdf,http://www.sciencedirect.com/science/article/pii/S0092867414010368,2014-09-11,2020-07-02,Determination and Inference of Eukaryotic Transcription Factor Sequence Specificity
2011-FIMO - scanning for occurrences of a given motif_Grant_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2011-FIMO%20-%20scanning%20for%20occurrences%20of%20a%20given%20motif_Grant_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article/27/7/1017/232614,2011-04-01,2020-07-02,FIMO: scanning for occurrences of a given motif
2018-The Immune Landscape of Cancer_Thorsson_Immunity,22.6,Immunity,http://jinlong.local:8668/zotero_papers/2018-The%20Immune%20Landscape%20of%20Cancer_Thorsson_Immunity.pdf,http://www.sciencedirect.com/science/article/pii/S1074761318301213,2018-04-17,2020-07-02,The Immune Landscape of Cancer
2009-MEME Suite - tools for motif discovery and searching_Bailey_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2009-MEME%20Suite%20-%20tools%20for%20motif%20discovery%20and%20searching_Bailey_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/37/suppl_2/W202/1135092,2009-07-01,2020-07-02,MEME Suite: tools for motif discovery and searching
2019-AnimalTFDB 3.0 - a comprehensive resource for annotation and prediction of animal transcription factors_Hu_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2019-AnimalTFDB%203.0%20-%20a%20comprehensive%20resource%20for%20annotation%20and%20prediction%20of%20animal%20transcription%20factors_Hu_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/47/D1/D33/5094755,2019-01-08,2020-07-02,AnimalTFDB 3.0: a comprehensive resource for annotation and prediction of animal transcription factors
